CustomerID,Frequency,Monetary,Product_Diversity,Recency,Average_Spend_Per_Transaction,Homeware_Spend_Pct,Stationery_Spend_Pct,Gadgets_Spend_Pct,Decorations_Spend_Pct,Kitchenware_Spend_Pct,Else_Spend_Pct,Split,High_Value,PC1,PC2
13521,1,287.88,115,5,287.88,0.1175489787411421,0.0331388078365985,0.0836807002917882,0.104036404057246,0.1576003890509934,0.5039947200222316,Test,0,-0.6155990817315774,0.007085279711498611
13522,1,125.8,5,25,125.8,0.0,0.1406995230524642,0.0,0.0,0.0,0.8593004769475356,Val,0,1.6221865339216905,0.19888183859199807
13523,6,5101.52,177,28,850.2533333333334,0.0416346500650786,0.0868368643071084,0.0204056830121218,0.0762870673838385,0.1680107105333312,0.6068250246985212,Test,1,0.1435831532099075,0.7714895271138607
13524,5,680.1800000000001,17,36,136.036,0.3316181010908877,0.097033138286924,0.1127642682819253,0.0,0.3700785086300685,0.0885059837101943,Train,0,-3.031462471380876,0.6934614577910633
13525,2,628.78,5,10,314.39,0.2240529278921085,0.0,0.0,0.0,0.0,0.7759470721078915,Train,0,0.9841916843806483,-1.2565253025972896
13526,2,1182.0,29,734,591.0,0.0,0.0,0.0,0.0982233502538071,0.0,0.9017766497461928,Train,0,1.8155419770247323,-0.43987849381502214
13527,12,4683.74,266,29,390.31166666666667,0.0440780231182772,0.0645253579404493,0.0244612211608671,0.1501919406286429,0.0585963354071746,0.6581471217445888,Val,1,0.2934254713607563,0.07116645724599742
13529,2,307.76,15,74,153.88,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
13530,1,402.98,18,629,402.98,0.0863566430095786,0.0,0.0878455506476748,0.3111816963621023,0.0,0.5146161099806442,Train,0,-0.8383408356254327,-0.7884089743120731
13531,6,1738.52,44,200,289.75333333333333,0.0,0.0192692635114925,0.0,0.030198099532936,0.1721176632998182,0.7784149736557532,Train,0,1.2764333352100308,0.59436345088329
13532,1,210.31,66,29,210.31,0.0235366839427511,0.0280538253055014,0.0,0.0945746754790547,0.0632399790785031,0.7905948361941896,Train,0,1.1842262258484613,-0.003585968904548875
13533,3,270.79,61,178,90.26333333333334,0.1435798958602607,0.0836441522951364,0.0124081391484175,0.0,0.3381217917943794,0.4222460209018058,Train,0,-0.8185950209910305,1.3676748647390455
13534,34,7363.7,162,28,216.57941176470587,0.046346266143379,0.0124638429050613,0.0087659736273884,0.031308988687752,0.0598204706872903,0.8412944579491288,Test,1,1.5164206600671783,-0.2710191031561538
13535,1,89.5,1,398,89.5,0.0,0.0,0.0,0.0,0.0,1.0,Test,0,2.4881271715210698,-0.5392729229250735
13536,6,3098.94,91,1,516.49,0.0431179693701717,0.1242553905528987,0.038480899920618,0.2625962425861746,0.0470096226451625,0.4845398749249743,Train,1,-0.8760730178381527,0.38799913170079936
13537,2,717.85,38,421,358.925,0.0,0.0,0.0142090966079264,0.1621508671728076,0.0484780943093961,0.7751619419098698,Val,0,1.028523657815127,-0.13948877541555246
13538,12,3112.73,105,38,259.39416666666665,0.2512328406254316,0.0359009615353724,0.0109871399061274,0.1310907145817337,0.103481509800079,0.4673068335512556,Train,1,-0.9267705997293793,-0.45608291541563284
13539,7,1569.36,69,81,224.1942857142857,0.029725493194678,0.0230667278380996,0.0398888718968241,0.0316052403527552,0.0228437069888362,0.8528699597288066,Train,0,1.532874376821552,-0.4790326510935326
13540,3,632.39,26,462,210.79666666666665,0.1129050111481838,0.0,0.0,0.0161292873068834,0.0482297316529356,0.8227359698919969,Train,0,1.371458172024813,-0.6036198914745661
13541,2,785.25,10,422,392.625,0.0,0.0,0.2078319006685768,0.0,0.0756446991404011,0.7165234001910219,Train,0,0.64124384467966,-0.7792796421266097
13542,17,4006.17,98,372,235.6570588235294,0.1756715266701113,0.0071339958114608,0.01647458794809,0.0080750442442532,0.1371409600690934,0.6555038852569911,Train,1,0.38801826660891026,-0.31160944025233983
13543,2,1439.61,37,629,719.8050000000001,0.0956856370822653,0.0603635706892839,0.1133640360931085,0.0129201658782586,0.1883496224671959,0.5293169677898875,Train,0,-0.37896739124467727,0.20953644611064323
13544,6,829.0,219,35,138.16666666666666,0.1191194209891435,0.041145958986731,0.0451749095295536,0.0458986731001206,0.085946924004825,0.662714113389626,Train,0,0.36166567930913535,-0.30584129987546893
13545,2,374.64,54,386,187.32,0.0782617979927397,0.0895526371983771,0.0,0.1286568439034807,0.0159086055947042,0.6876201153106983,Train,0,0.4487465662253427,-0.09718476457945534
13546,5,1092.14,95,7,218.42800000000005,0.0799256505576208,0.1775321845184683,0.0,0.0504788763345358,0.2288626000329628,0.4632006885564121,Train,0,-0.66517621277036,1.5196624438292705
13547,1,175.53,44,403,175.53,0.1196376687745684,0.111547883552669,0.0,0.0387398165555745,0.0763402267418675,0.6537344043753205,Train,0,0.34015947602976465,0.14656878980520574
13548,3,908.99,169,91,302.99666666666667,0.0819700986809535,0.0499125402919724,0.0807269606926368,0.0909140914641525,0.0622339079637839,0.6342424009065006,Train,0,0.121642689104858,-0.3498035517666289
13549,8,1005.8,44,21,125.725,0.0592563133823821,0.0202823622986677,0.0899781268641877,0.1592761980513024,0.1600218731358123,0.5111851262676477,Train,0,-0.5800721728833842,0.17562580328910526
13550,1,349.51,40,378,349.51,0.2359303024233927,0.0283253698034391,0.06509112757861,0.022316958026952,0.0630883236531143,0.5852479185144916,Train,0,-0.20398184605818354,-0.9691782974516465
13551,2,244.2,5,314,122.1,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
13552,22,6978.92,162,61,317.2236363636364,0.0739111495761521,0.0415307812670155,0.0433018289362824,0.0106320175614565,0.1886968184188957,0.6419274042401977,Test,1,0.38826701858414164,0.4095059192545616
13553,1,517.8,85,670,517.8,0.0547508690614136,0.0817883352645809,0.0,0.1235032831208961,0.1441290073387408,0.5958285052143685,Train,0,0.02936630212069702,0.678567839098643
13554,7,1638.28,156,375,234.04,0.0650316185267475,0.0479222110994457,0.0474583099348096,0.037264692238201,0.2964694679786117,0.5058537002221842,Train,0,-0.35795409044685467,1.1122064365396698
13555,13,8999.19,264,69,692.2453846153846,0.063384593502304,0.117722817275777,0.0644780252444942,0.177869341574075,0.084928754699034,0.4916164677043155,Train,1,-0.7692982407897683,0.338752022841858
13556,2,200.82,8,424,100.41,0.0,0.0507917538093815,0.0,0.0,0.0,0.9492082461906184,Train,0,2.1755273650378153,-0.2728031147351929
13557,13,3032.26,126,23,233.25076923076924,0.1261567279850672,0.0450950775988866,0.0916741968037041,0.066798361618067,0.1362943810886929,0.533981254905582,Train,1,-0.4383119381546521,-0.1456273103724128
13558,4,605.06,123,1,151.265,0.062638416024857,0.1074934717218127,0.0361947575447063,0.2212012031864608,0.067018146960632,0.5054540045615311,Train,0,-0.7074904917169824,0.31964607252091387
13559,2,990.0,1,508,495.0,0.0,0.0,1.0,0.0,0.0,0.0,Test,0,-4.52403739159891,-3.8129447924336706
13560,1,174.37,32,3,174.37,0.0,0.0338360956586568,0.0338360956586568,0.2218271491655674,0.0,0.7105006595171187,Train,0,0.5236541268822865,-0.24805429441495278
13561,11,1820.72,131,211,165.52,0.1429489432751878,0.0230677973548925,0.0980106770947756,0.0714552484731315,0.040610308010018,0.6239070257919944,Train,0,0.0009434827264183526,-0.8880031629707082
13562,8,4838.18,88,77,604.7725,0.0478072332984717,0.0145219896738029,0.069013554683786,0.1044917716992753,0.0254227829473066,0.7387426676973572,Train,1,0.7474920924591237,-0.5883204893567195
13563,2,777.53,49,79,388.765,0.0090671742569418,0.0222499453397296,0.1243681915810322,0.0,0.0630586601160083,0.781256028706288,Train,0,1.0935160734650284,-0.49161272790969657
13564,37,17249.55,484,139,466.2040540540541,0.0620352414990535,0.0734946708754721,0.022512471339832,0.0077607821653318,0.1066346658318622,0.7275621682884482,Train,1,0.8592776850007929,0.2026426683882226
13565,3,414.8,45,14,138.26666666666668,0.0804966248794599,0.0119334619093539,0.0,0.1277724204435872,0.0648505303760848,0.714946962391514,Train,0,0.6654856989573027,-0.22753292094923255
13566,5,1708.12,263,36,341.624,0.019395592815493,0.1018019811254478,0.0217256398847856,0.2808877596421797,0.0773013605601479,0.4988876659719457,Train,0,-0.742396046993525,0.5958475446391669
13567,4,1083.69,180,424,270.9225,0.0438686340189537,0.1125598649060155,0.0411556810526995,0.0068746597274128,0.0706382821655639,0.7249028781293544,Train,0,0.8014927873629721,0.19426536410199777
13568,1,192.85,41,168,192.85,0.0705211304122375,0.0347420274824993,0.1005963183821623,0.158931812289344,0.0733730878921441,0.5618356235416126,Train,0,-0.3705798501206989,-0.3241119486966569
13569,4,893.78,140,13,223.445,0.1194813041240573,0.0499339882297657,0.1317438295777484,0.0409161091096242,0.0191322249323099,0.6387925440264943,Train,0,0.07629475591201906,-0.9382979269140672
13570,1,239.49,27,238,239.49,0.0,0.1939955739279301,0.0,0.1457263351288154,0.1644745083302016,0.4958035826130527,Val,0,-0.5506486432523584,1.5834445320049888
13571,26,4546.54,263,8,174.8669230769231,0.0321431242219358,0.0686434079541805,0.0742498691312514,0.0778834014437352,0.072982971666366,0.6740972255825309,Train,1,0.4201159685017432,-0.02143250922429545
13572,1,1384.25,32,201,1384.25,0.0983926313888387,0.0,0.1093010655589669,0.0,0.1127686472819216,0.6795376557702727,Train,0,0.4805369223830885,-0.555585113528399
13573,6,916.47,73,45,152.745,0.1522908551289185,0.2687485678745622,0.0467554857223913,0.0957914607133894,0.0631990136065555,0.3732146169541829,Val,0,-1.4973680007374885,0.6949304514924627
13574,1,421.25,84,406,421.25,0.0843916913946587,0.0567359050445103,0.0,0.006053412462908,0.2047477744807121,0.6480712166172107,Train,0,0.4766740897408486,0.6862895581369642
13575,5,732.0699999999999,41,19,146.414,0.1146065266982665,0.1019028235004849,0.0204898438673897,0.1475541956370292,0.0676164847623861,0.5478301255344435,Train,0,-0.41057119446837304,0.1043230383712421
13576,28,11551.74,145,5,412.5621428571429,0.0402917655695159,0.0076213626691736,0.0068457219431877,0.0088350326444327,0.0105655078801981,0.9258406092934915,Train,1,2.0078579894472357,-0.580236376039347
13577,11,3489.28,102,20,317.2072727272728,0.0103173147468818,0.0278682134996331,0.0375722212032281,0.105852783382245,0.0285388389581804,0.7898506282098313,Train,1,1.112106167834889,-0.27584081688304934
13578,1,147.66,9,404,147.66,0.0169307869429771,0.004402004605174,0.0,0.0,0.4256399837464445,0.5530272247054043,Train,0,0.15555839678817132,1.9074909188600697
13579,5,1539.04,72,10,307.808,0.0776458051772533,0.0709533215510967,0.1246881172679072,0.1616722112485705,0.0082843850712132,0.5567561596839589,Train,0,-0.4937941576299336,-0.611954273429726
13580,1,107.75,5,401,107.75,0.0,0.0,0.0,0.0,0.1614849187935034,0.8385150812064964,Train,0,1.6565617356936486,0.4008139047646401
13581,2,280.53000000000003,32,304,140.265,0.0343991729939756,0.0178234056963604,0.1404484368873204,0.0420632374434106,0.1258332442163048,0.6394325027626278,Train,0,0.22667761718287846,-0.24056370831296167
13582,2,241.68,10,385,120.84,0.0,0.0,0.3277060575968222,0.0,0.0,0.6722939424031779,Val,0,0.19019836732087844,-1.6120750251473543
13583,2,1445.031,93,151,722.5155,0.1020677065059503,0.0823788555401233,0.0236811528610804,0.0237088339281302,0.2032689956132429,0.5648944555514726,Train,0,-0.07913195011844638,0.6959679771019126
13584,3,392.45,74,302,130.81666666666666,0.044591667728373,0.1432029557905465,0.0168174289718435,0.1282965982927761,0.0643394062937953,0.6027519429226653,Train,0,-0.02029246915265731,0.5185902700860006
13585,3,684.54,29,526,228.18,0.0,0.1748619510912437,0.0,0.0,0.1016010751745697,0.7235369737341866,Val,0,0.8887385429698593,0.9695810298100618
13586,1,131.53,20,536,131.53,0.1140424237816467,0.033452444309283,0.0,0.0,0.0688055956815935,0.7836995362274766,Test,0,1.162429194295391,-0.3282977072787375
13587,4,1673.5,27,59,418.375,0.0,0.0,0.0,0.0,0.0502539587690469,0.9497460412309532,Train,0,2.2293447698079207,-0.2467187634963878
13588,9,2478.95,131,11,275.43888888888887,0.0,0.1849573408096169,0.0,0.0967264365961395,0.0747090502027068,0.6436071723915368,Train,0,0.30275130236470027,0.9638720274433049
13589,6,1120.74,48,10,186.79,0.0740582115388047,0.0242696789621143,0.0324785409640059,0.0678569516569409,0.1804611239002801,0.6208754929778539,Train,0,0.2199701196347114,0.3638727455653869
13590,18,6349.59,255,7,352.755,0.0300050869426214,0.0369834902726002,0.1288791874750968,0.1546320313595051,0.1010647931598733,0.548435410790303,Train,1,-0.42389424215348975,-0.11838220977991903
13591,7,2093.94,89,60,299.13428571428574,0.0330955041691739,0.1192011232413536,0.045894342722332,0.1889022608097653,0.2714404424195535,0.3414663266378215,Train,0,-1.4807604635689122,1.6012529045708253
13592,4,247.96,15,31,61.99,0.0,0.0,0.0604936280045168,0.0,0.2280609775770285,0.7114453944184547,Train,0,0.8895375219581784,0.5903511209891171
13593,14,5523.6900000000005,212,103,394.54928571428576,0.0828341199451815,0.0325452731778937,0.1161325128673042,0.1217664278770169,0.0582853128977187,0.5884363532348846,Train,1,-0.21646738469111437,-0.5513565444445394
13594,2,533.32,31,48,266.66,0.1687542188554713,0.1207530188254706,0.0,0.1230780769519238,0.1972174304357609,0.3901972549313732,Train,0,-1.2461476126705522,0.8266590865550718
13595,3,818.22,114,512,272.74,0.1258219060888269,0.0450245655202757,0.1185500232211385,0.083351665811151,0.0784630050597638,0.5487888342988438,Train,0,-0.4396348521848057,-0.5528235657812003
13596,2,697.04,133,1,348.52,0.032178928038563,0.099018707678182,0.0586193044875473,0.0523642832549064,0.175599678641111,0.5822190978996902,Train,0,-0.011147851842680715,0.7605420589691959
13597,2,396.71,17,395,198.355,0.0,0.1018376143782612,0.0,0.4019308815003403,0.0786468705099442,0.4175846336114542,Train,0,-1.2958528487498973,0.8595666785427934
13598,5,789.59,78,42,157.918,0.1837662584379234,0.0504692308666523,0.1382996238554186,0.1164528426145214,0.0773819323952937,0.4336301118301903,Train,0,-1.2216716543644557,-0.7472055900963063
13599,32,10052.17,232,4,314.1303125,0.023213893119595,0.0565280929391365,0.0706852351283354,0.0316657995238838,0.0399645051764942,0.7779424741125548,Train,1,1.066116381603883,-0.28372519594708073
13600,2,518.42,35,307,259.21,0.0,0.0455229350719493,0.0072335172254156,0.0,0.0,0.947243547702635,Train,0,2.157231899878318,-0.324125187200231
13601,4,1185.14,160,40,296.285,0.0709030156774727,0.1202136456452402,0.0163271849739271,0.0268491486237912,0.2468147223112881,0.5188922827682805,Train,0,-0.29697189591428347,1.274982100961411
13602,4,1025.17,49,60,256.2925,0.0585268784689368,0.0619409463796248,0.0618921739809007,0.0951061775120223,0.0647112186271545,0.6578226050313606,Train,0,0.29558433194176664,-0.13132808565738924
13603,1,164.34,27,21,164.34,0.0912741876597298,0.1484118291347207,0.0456370938298649,0.2016551052695631,0.0,0.5130217841061214,Train,0,-0.7387988685631292,0.001808864236887406
13604,1,717.62,21,654,717.62,0.0744962514980073,0.0,0.0,0.0,0.3702237953234302,0.5552799531785625,Train,0,0.08161287436097088,1.3775082377322847
13605,2,522.67,50,382,261.335,0.0642853043029062,0.0758413530525953,0.0851397631392657,0.0097575908316911,0.0855224137601163,0.6794535749134254,Train,0,0.485622942594893,-0.1181548016837584
13606,3,280.54,40,24,93.51333333333332,0.0957795679760462,0.041705282669138,0.0,0.142154416482498,0.2229272118058031,0.4974335210665145,Train,0,-0.5328271023586623,0.8145340545139289
13607,2,1078.31,110,35,539.155,0.0822954437963108,0.0108317645204069,0.0529532323728797,0.0946759280726321,0.0822583487123369,0.6769852825254333,Train,0,0.4258620114871217,-0.3445739969725241
13608,1,236.2,31,536,236.2,0.1414055884843353,0.1202370872142252,0.0,0.0,0.1130397967823878,0.6253175275190517,Train,0,0.2168532360136679,0.2969156861208301
13609,1,167.35,7,588,167.35,0.1003884075291305,0.0,0.0,0.0,0.0,0.8996115924708695,Train,0,1.8142788536214862,-0.8606426317219438
13610,14,2175.88,309,7,155.42000000000002,0.0564782984355754,0.0485045131165321,0.0492904020442303,0.1311055756751291,0.0550995459308417,0.659521664797691,Train,0,0.2833850558968011,-0.17353369679617225
13611,10,3319.53,170,84,331.95300000000003,0.0898470566616358,0.0637891508737682,0.0530496787195777,0.1183691667193849,0.0795594557060788,0.5953854913195543,Test,1,-0.09977381113918614,-0.08296894182086889
13612,1,818.29,50,628,818.29,0.1042784342959097,0.0736169328722091,0.1140182575859414,0.0691686321475271,0.0513265468232533,0.5875911962751592,Train,0,-0.2023641043827904,-0.4913444360082991
13613,5,1039.85,50,448,207.97000000000003,0.1021108813771217,0.0398326681732942,0.0888589700437563,0.2000288503149492,0.0376496610087993,0.5315189690820791,Train,0,-0.6291043618648329,-0.5264851279955421
13614,6,2359.19,227,19,393.1983333333333,0.0411158066963661,0.0714991162220931,0.0583674905370063,0.0789804975436484,0.1782349026572679,0.5718021863436179,Train,0,-0.09582452560174304,0.6306550685609966
13615,8,6272.53,259,314,784.06625,0.0684109920558371,0.1083263053345301,0.0230608701751924,0.0537342986004052,0.1268308003309669,0.6196367335030681,Train,1,0.17945904263698667,0.5272685802007594
13616,2,288.1,31,564,144.05,0.02915654286706,0.011454356126345,0.0,0.0,0.2254425546685178,0.733946546338077,Val,0,1.0610053518442761,0.7398996767050826
13617,8,1278.75,48,35,159.84375,0.1765004887585533,0.002932551319648,0.1034291300097751,0.0459276637341153,0.1825219941348973,0.4886881720430107,Train,0,-0.6943131069880657,-0.31847564952319485
13618,1,177.34,13,169,177.34,0.0,0.0,0.0,0.199842111198827,0.0,0.8001578888011729,Val,0,1.1197066800401048,-0.3370481718508258
13619,2,231.69,39,540,115.845,0.1918511804566446,0.0,0.1571064784841814,0.0997021882688074,0.0580517070223143,0.4932884457680521,Train,0,-0.8829618120557502,-1.2289143303856152
13620,1,112.34,5,523,112.34,0.0,0.0448638063022966,0.1575574149902083,0.0,0.1321880007121239,0.6653907779953712,Val,0,0.42649145896196283,-0.05015991468404058
13621,1,213.85,19,112,213.85,0.0,0.2760813654430675,0.0,0.0,0.1629646948795885,0.560953939677344,Train,0,-0.050211765297785496,1.8578397101166775
13622,1,658.95,32,691,658.95,0.0928750284543592,0.045526974732529,0.1748235829729114,0.0925108126564989,0.0559223006297898,0.5383413005539115,Val,0,-0.5628175412718952,-0.7508900049849841
13623,10,2566.49,211,26,256.649,0.0587923584350611,0.1329598011291686,0.1029226687031704,0.0789872549669003,0.1237292956528176,0.5026086211128818,Train,0,-0.624537250875261,0.43335282530024194
13624,1,462.08,22,383,462.08,0.048692867036011,0.0934903047091412,0.0,0.0,0.0496667243767313,0.8081501038781164,Val,0,1.3301324766156584,0.08446404419768963
13625,1,301.26,21,592,301.26,0.1595631680276173,0.0448781783177321,0.1201619863241054,0.0,0.0,0.675396667330545,Train,0,0.2982734003481676,-1.208002228644549
13626,2,707.04,44,248,353.52,0.0224881194840461,0.0967413441955193,0.0606754921928038,0.0390359809911744,0.1679537225616655,0.6131053405747907,Train,0,0.1841370943412039,0.7148875690169121
13627,7,2245.9,118,54,320.8428571428572,0.115187675319471,0.0201700877153924,0.0322365198806714,0.1240705285186339,0.0975110200810365,0.6108241684847945,Train,0,0.013048450725961853,-0.21452042072033212
13628,1,310.14,16,671,310.14,0.1010833816985877,0.016250725478816,0.0,0.0483652544012381,0.1296188817953182,0.7046817566260399,Train,0,0.71094520343918,0.025909203364648248
13629,19,13370.86,28,18,703.7294736842106,0.0013349926631495,0.0014808321977793,0.0,0.0,0.0024680536629655,0.9947161214761054,Train,1,2.4573430876491984,-0.5214098550712531
13630,6,1799.78,50,71,299.9633333333333,0.0937614597339674,0.0425051950793985,0.441109468935092,0.0109513384969274,0.0,0.4116725377546144,Train,0,-1.5709597725564668,-2.0493979137295413
13631,11,3070.42,6,95,279.1290909090909,0.0,0.0,0.0,0.0,0.0716514353085245,0.9283485646914754,Train,1,2.119158617211771,-0.12215303939750165
13632,8,3648.15,166,20,456.01875,0.0764250373476967,0.0750791497060153,0.1398517056590326,0.0450063730932116,0.0838781300111015,0.579759604182942,Train,1,-0.20772117527823036,-0.31402817385461124
13634,16,5073.47,269,28,317.091875,0.0353407036998346,0.053614193047362,0.0216222821855653,0.0965709859327048,0.1470472871624351,0.645804547972098,Train,1,0.35082663006229536,0.511845463698825
13635,4,2999.16,135,63,749.79,0.0159044532469091,0.0842235826031288,0.0743408154283199,0.0903386281492151,0.088831539497726,0.646360981074701,Train,1,0.26569074361142064,0.21685900360777668
13636,5,949.12,57,32,189.824,0.0723301584625758,0.0582855697909642,0.0510999662845583,0.1003245111260957,0.0313448246797033,0.6866149696561026,Test,0,0.43719235192017486,-0.34832554960328815
13637,3,810.5,79,47,270.1666666666667,0.0546576187538556,0.0,0.0681061073411474,0.0679210363972856,0.1274768661320172,0.681838371375694,Train,0,0.5221404372853269,-0.1263641090302537
13638,1,122.64,8,11,122.64,0.0,0.0,0.0,0.6893346379647749,0.0,0.310665362035225,Train,0,-2.232097401867779,0.1582803841984224
13639,2,1346.27,49,69,673.135,0.0,0.1329599560266514,0.0093591924353955,0.2291665119181145,0.0664056987082828,0.5621086409115557,Train,0,-0.30698343653382326,0.7461191921903063
13640,1,405.0,4,606,405.0,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
13641,5,1016.47,41,636,203.294,0.0625202908103534,0.0179444548289669,0.0,0.0,0.0631597587730085,0.856375495587671,Train,0,1.6327846765571454,-0.27758900433306694
13642,4,514.72,93,211,128.68,0.1204538389804165,0.0349316133043208,0.0985972956170345,0.0129196456325769,0.0471324215107242,0.6859651849549269,Train,0,0.4420475475844354,-0.776934353568543
13643,10,2156.77,71,26,215.677,0.0173871112821487,0.0340509187349601,0.0801661744182272,0.1747984254232022,0.0483593521794164,0.6452380179620452,Train,0,0.15375183686170632,-0.22032220739742983
13644,4,2624.26,144,11,656.065,0.0644676975604551,0.0148689535335675,0.0197007918422717,0.1718732137821709,0.0461387210108754,0.6829506222706591,Test,0,0.41124245239358365,-0.2896179887589515
13645,1,252.1,5,115,252.1,0.0,0.0,0.0,0.0,0.0,1.0,Val,0,2.4881271715210698,-0.5392729229250735
13646,2,326.25,58,395,163.125,0.0898084291187739,0.0078160919540229,0.0603831417624521,0.0599233716475095,0.0669731800766283,0.715095785440613,Train,0,0.658571368033047,-0.5329190409531911
13647,8,3071.68,98,5,383.96,0.0748124804667152,0.0144676528805083,0.0610089592665902,0.1408024273361808,0.087925825606834,0.6209826544431712,Train,1,0.052189231252824285,-0.24824608633185802
13648,8,1764.02,95,395,220.5025,0.0858947177469643,0.1035022278658972,0.0700672327978141,0.0662067323499733,0.0593530685593133,0.6149760206800376,Val,0,0.02424570443533069,-0.08809495821749924
13649,6,1678.88,97,252,279.81333333333333,0.0838058705803869,0.0386567235299723,0.1224923758696273,0.1079290955875345,0.131712808539026,0.5154031258934528,Train,0,-0.5885628559496663,-0.1297679171776838
13650,10,3288.0,127,12,328.8,0.0414750608272506,0.0821593673965936,0.091757907542579,0.106581508515815,0.1277037712895377,0.5503223844282239,Train,1,-0.32677246125107207,0.30988518796500353
13651,3,226.85,14,30,75.61666666666666,0.0,0.0674454485342737,0.065461758871501,0.0449636323561825,0.1296010579678201,0.6925281022702227,Test,0,0.6387343704807207,0.40024136278941586
13652,5,2570.85,116,41,514.17,0.1042845751405177,0.0707081315518213,0.0546900830464632,0.0967384328140498,0.0851858334791994,0.5883929439679484,Train,0,-0.13162666172625967,-0.08739278226976992
13653,1,152.2,9,483,152.2,0.0,0.0,0.0,0.1938239159001314,0.0,0.8061760840998686,Train,0,1.1609163215869556,-0.34313811975466924
13654,11,6308.0,262,38,573.4545454545455,0.0285351934051997,0.188861762840837,0.0189838300570703,0.126724793912492,0.0500792644261255,0.5868151553582752,Train,1,-0.1245194102744474,0.7178337388967801
13655,6,2280.51,103,109,380.085,0.0514884828393648,0.0941061429241704,0.0131549521817488,0.015654393096281,0.1896286356999092,0.6359673932585254,Train,0,0.3874058155268311,0.8663117877638326
13656,4,1078.85,81,160,269.7125,0.027668350558465,0.0570607591416786,0.0956574129860499,0.0378180469944848,0.1492607869490661,0.6325346433702553,Train,0,0.2528809070440501,0.2655542436865021
13657,2,382.14,16,6,191.07,0.0,0.0659444182760245,0.3579839849269901,0.1994033600251216,0.0518134715025906,0.3248547652692731,Train,0,-2.0602021463439595,-0.8618158304372956
13658,9,6025.5,164,5,669.5,0.0267861588249937,0.0232013940751804,0.0,0.0192847066633474,0.1053605509916189,0.8253671894448593,Train,1,1.4909279810412988,0.1295721050039986
13659,12,4894.88,224,201,407.9066666666667,0.0624591409799627,0.0784840486385774,0.1154982348903344,0.082281894551041,0.1133633510933873,0.5479133298466969,Train,1,-0.37123974007292915,0.037637388749603394
13660,1,314.59,39,395,314.59,0.0692965447089863,0.0905305318032995,0.052926030706634,0.0,0.0705680409421787,0.7166788518389016,Test,0,0.7312909293124289,-0.04860680270090042
13661,1,325.24,17,598,325.24,0.0401242159635961,0.0,0.0,0.0544213503874062,0.2440659205509777,0.6613885130980199,Train,0,0.5893305596385764,0.80818244136841
13662,11,2250.11,126,81,204.55545454545452,0.0077329552777419,0.0720053686264227,0.0746541280204079,0.0706098812946922,0.1250338872321797,0.6499637795485553,Train,0,0.34221069574274277,0.3686803067115439
13663,5,2047.51,87,174,409.502,0.0569618707600939,0.1064219466571592,0.0,0.2507093982446972,0.0475699752382161,0.5383368090998335,Train,0,-0.5108982302429796,0.36732857590752227
13665,3,1711.66,97,382,570.5533333333333,0.0350536905693887,0.0867695687227603,0.0802729514039003,0.0198053351717046,0.0775738172300573,0.7005246369021886,Train,0,0.6208355573729119,0.012583218297050513
13666,5,127.9,19,55,25.58,0.1196247068021892,0.0691946833463643,0.392103205629398,0.2392494136043784,0.0,0.17982799061767,Val,0,-3.128458972386316,-1.6007209596485086
13667,1,305.02,82,144,305.02,0.0338994164317094,0.0479312831945446,0.1789390859615763,0.0324568880729132,0.0713067995541276,0.6354665267851289,Train,0,0.12139242421513698,-0.5341614237653628
13668,34,12756.92,407,6,375.2035294117647,0.0491231425767348,0.0477286053373384,0.0968979973222376,0.0993805714859072,0.0758780332556761,0.6309916500221057,Train,1,0.11393750537620301,-0.22105119340791968
13669,3,413.55,13,46,137.85,0.0,0.1102647805585781,0.0,0.0,0.0308306129851287,0.8589046064562931,Train,0,1.650736308303325,0.21869229828814
13670,1,349.7,25,70,349.7,0.0,0.2448956248212754,0.0,0.2865313125536173,0.1091792965398913,0.3593937660852159,Test,0,-1.5433359051164506,1.671064353896131
13671,1,194.95,61,390,194.95,0.1259297255706591,0.0961785073095665,0.0848935624519107,0.0369325468068735,0.1097717363426519,0.5462939215183381,Train,0,-0.3625516367035685,-0.039326870035234704
13672,3,419.92,13,296,139.97333333333333,0.0557248999809487,0.0707277576681272,0.5768241569822824,0.0,0.178605448656887,0.1181177367117546,Train,0,-3.2857314026689046,-1.1951812941797102
13673,2,396.92,47,14,198.46,0.0,0.0074322281568074,0.0,0.0498841076287413,0.2594729416507105,0.6832107225637408,Train,0,0.7646493421514781,1.0607233255009594
13674,1,240.68,14,428,240.68,0.0742895130463686,0.0,0.0,0.0,0.1570550108027256,0.7686554761509058,Train,0,1.1807117211633509,0.1372048504303209
13675,2,486.8200000000001,25,147,243.41000000000005,0.0639661476521096,0.0,0.0727168152499897,0.2423893841666324,0.0320446982457581,0.58888295468551,Train,0,-0.27591945524694145,-0.5502684058235021
13676,2,243.9,13,534,121.95,0.2902829028290283,0.0,0.2878228782287823,0.0,0.2788027880278803,0.1430914309143091,Test,0,-2.9143255246808866,-0.787728012684164
